time,IPLA,IPref,ECEcore,SSXcore,LI,Q95,ZMAG,Vloop,IPE,Instability,Window
1.579,-763749.4,-928520.56,880.4395,0.0036622137,1.3071156,8.838368,0.26686266,-2.5111783,164771.19,39,78
1.58,-763686.44,-928520.56,880.4395,0.0035096407,1.3071156,8.838368,0.26686266,-2.35223,164834.12,39,78
1.581,-763385.75,-928520.56,885.68823,0.0025940835,1.3071156,8.838368,0.26686266,-2.271257,165134.81,39,78
1.582,-766671.7,-928520.56,887.0019,0.0027466714,1.3071156,8.838368,0.26686266,-0.360215,161848.88,39,78
1.583,-763767.06,-928520.56,893.5301,0.0025940686,1.3071156,8.838368,0.26686266,-2.5101788,164753.5,39,78
1.584,-763392.25,-932412.5,891.8859,0.0039674044,1.3071156,8.838368,0.26686266,-3.5838282,169020.25,39,78
1.585,-764582.94,-932412.5,894.0867,0.0028992593,1.3071156,8.838368,0.26686266,-2.1896176,167829.56,39,78
1.586,-765318.9,-932412.5,883.52795,0.0035096258,1.3071156,8.838368,0.26686266,-2.0699902,167093.62,39,78
1.587,-766274.8,-932412.5,883.52795,0.004272595,1.3071156,8.838368,0.26686266,-1.9900162,166137.69,39,78
1.588,-765292.75,-932412.5,890.23126,0.004272595,1.3071156,8.838368,0.26686266,-2.468193,167119.75,39,78
1.589,-767065.44,-932412.5,883.586,0.004120007,1.3071156,8.838368,0.26686266,-2.5471675,165347.06,39,78
1.59,-767880.9,-932412.5,888.5914,0.0030518472,1.3071156,8.838368,0.26686266,-2.5471675,164531.62,39,78
1.591,-768526.9,-932412.5,895.0429,0.004425183,1.3071156,8.838368,0.26686266,-3.024345,163885.62,39,78
1.592,-767441.1,-936304.4,889.8054,0.0035096407,1.3071156,8.838368,0.26686266,-2.666795,168863.25,39,78
1.593,-769106.6,-936304.4,896.18524,0.0030518621,1.3071156,8.838368,0.26686266,-2.7061157,167197.75,39,78
1.594,-769692.6,-936304.4,896.18524,0.00320445,1.3071156,8.838368,0.26686266,-2.548167,166611.75,39,78
1.595,-770218.06,-936304.4,891.1118,0.0027466565,1.3071156,8.838368,0.26686266,-2.8657298,166086.31,40,79
1.596,-770328.5,-936304.4,896.28076,0.0027466565,1.3071156,8.838368,0.26686266,-2.9057167,165975.88,40,79
1.597,-772846.25,-936304.4,896.1486,0.003357038,1.3071156,8.838368,0.26686266,-2.0699902,163458.12,40,79
1.598,-773915.06,-936304.4,900.8348,0.00320445,1.3071156,8.838368,0.26686266,-2.0290036,162389.31,40,79
1.599,-774502.0,-936304.4,887.48315,0.0035096258,1.3071156,8.838368,0.26686266,-1.9896832,161802.38,40,79
1.6,-774055.2,-940234.4,891.4574,0.0041199923,1.3071156,8.838368,0.26686266,-2.4278731,166179.19,40,79
1.601,-774515.9,-940234.4,891.4574,0.0039674044,1.3071156,8.838368,0.26686266,-2.785756,165718.5,40,79
1.602,-775630.3,-940234.4,888.8752,0.004120007,1.3071156,8.838368,0.26686266,-2.5854888,164604.06,40,79
1.603,-775574.5,-940234.4,900.58453,0.0038148165,1.2900095,8.689037,0.2677528,-2.785423,164659.88,40,79
1.604,-775724.4,-940234.4,885.37366,0.0039674044,1.2900095,8.689037,0.2677528,-2.5075138,164510.0,40,79
1.605,-775984.1,-940234.4,898.7789,0.0036622286,1.2900095,8.689037,0.2677528,-2.4268737,164250.25,40,79
1.606,-774739.4,-940234.4,902.68805,0.003204435,1.2900095,8.689037,0.2677528,-3.1849587,165495.0,40,79
1.607,-777147.06,-940234.4,901.35156,0.00320445,1.2900095,8.689037,0.2677528,-2.8267426,163087.31,40,79
1.608,-777986.56,-940234.4,901.35156,0.0030518621,1.2900095,8.689037,0.2677528,-2.3878863,162247.81,40,79
1.609,-778843.94,-944126.3,904.4562,0.00320445,1.2900095,8.689037,0.2677528,-2.6281407,165282.38,40,79
1.61,-778600.06,-944126.3,904.5923,0.003357038,1.2900095,8.689037,0.2677528,-2.8667293,165526.25,40,79
1.611,-781165.2,-944126.3,901.9559,0.0039674044,1.2900095,8.689037,0.2677528,-1.7920806,162961.12,40,79
1.612,-780244.75,-944126.3,893.39386,0.004272595,1.2900095,8.689037,0.2677528,-2.58882,163881.56,40,79
1.613,-780856.6,-944126.3,904.94104,0.00320445,1.2900095,8.689037,0.2677528,-2.5095124,163269.69,40,79
1.614,-780935.5,-944126.3,896.03735,0.0038148165,1.2900095,8.689037,0.2677528,-2.3505642,163190.81,40,79
1.615,-782104.4,-944126.3,896.03735,0.0036622286,1.2900095,8.689037,0.2677528,-2.98669,162021.94,41,80
1.616,-783265.94,-944126.3,913.0558,0.0036622286,1.2900095,8.689037,0.2677528,-2.3508976,160860.38,41,80
1.617,-783224.94,-948056.3,906.06,0.0038148165,1.2900095,8.689037,0.2677528,-2.072655,164831.38,41,80
1.618,-787380.1,-948056.3,913.04706,0.003357038,1.2900095,8.689037,0.2677528,-1.4751837,160676.19,41,80
1.619,-785295.94,-948056.3,910.2347,0.0025940686,1.2900095,8.689037,0.2677528,-2.6687937,162760.38,41,80
1.62,-785366.75,-948056.3,911.4837,0.0028992593,1.2900095,8.689037,0.2677528,-2.1916163,162689.56,41,80
1.621,-784188.0,-948056.3,909.5502,0.0035096258,1.2900095,8.689037,0.2677528,-2.7091138,163868.31,41,80
1.622,-787342.44,-948056.3,909.5502,0.0036622137,1.2900095,8.689037,0.2677528,-1.1566212,160713.88,41,80
1.623,-787369.8,-948056.3,912.40967,0.0035096258,1.2900095,8.689037,0.2677528,-1.9923482,160686.5,41,80
1.624,-787120.4,-948056.3,904.805,0.0039674193,1.2900095,8.689037,0.2677528,-2.3112438,160935.94,41,80
1.625,-786954.6,-951948.25,907.50757,0.004425198,1.2900095,8.689037,0.2677528,-2.5904856,164993.62,41,80
1.626,-787094.06,-951948.25,916.58386,0.0039674193,1.2900095,8.689037,0.2677528,-2.550832,164854.19,41,80
1.627,-789948.06,-951948.25,901.9372,0.0030518621,1.2900095,8.689037,0.2677528,-2.4315374,162000.19,41,80
1.628,-789042.3,-951948.25,917.3919,0.003357038,1.2900095,8.689037,0.2677528,-2.389885,162905.94,41,80
1.629,-788457.6,-951948.25,917.3919,0.0035096258,1.2900095,8.689037,0.2677528,-2.5098457,163490.62,41,80
1.63,-790483.2,-951948.25,905.02386,0.003357038,1.2900095,8.689037,0.2677528,-2.7077813,161465.06,41,80
1.631,-791283.1,-951948.25,922.4552,0.0027466714,1.2753209,8.728132,0.2548936,-2.3895519,160665.12,41,80
1.632,-790543.6,-955840.1,912.2636,0.0030518621,1.2753209,8.728132,0.2548936,-2.5491662,165296.5,41,80
1.633,-790408.0,-955840.1,908.42163,0.004577771,1.2753209,8.728132,0.2548936,-3.105318,165432.12,41,80
1.634,-792192.7,-955840.1,913.722,0.0038148165,1.2753209,8.728132,0.2548936,-2.8277419,163647.44,41,80
1.635,-792357.2,-955840.1,920.6184,0.0039674044,1.2753209,8.728132,0.2548936,-2.8270755,163482.94,42,81
1.636,-792504.2,-955840.1,920.6184,0.0038148165,1.2753209,8.728132,0.2548936,-2.4695256,163335.94,42,81
1.637,-793281.4,-955840.1,911.51605,0.004272595,1.2753209,8.728132,0.2548936,-2.6281407,162558.75,42,81
1.638,-792280.3,-955840.1,924.4399,0.004120007,1.2753209,8.728132,0.2548936,-3.1856248,163559.81,42,81
1.639,-792994.25,-955840.1,925.4524,0.0024414808,1.2753209,8.728132,0.2548936,-2.6674612,162845.88,42,81
1.64,-794195.0,-959770.2,919.2169,0.00320445,1.2753209,8.728132,0.2548936,-2.3089118,165575.19,42,81
1.641,-794861.3,-959770.2,923.6806,0.00320445,1.2753209,8.728132,0.2548936,-2.109977,164908.88,42,81
1.642,-791825.9,-959770.2,915.0829,0.0039674044,1.2753209,8.728132,0.2548936,-5.6938047,167944.31,42,81
1.643,-795835.8,-959770.2,915.0829,0.0028992593,1.2753209,8.728132,0.2548936,-2.0699902,163934.38,42,81
1.644,-794669.94,-959770.2,921.0988,0.003357038,1.2753209,8.728132,0.2548936,-2.8267426,165100.25,42,81
1.645,-796636.1,-959770.2,925.0721,0.004120007,1.2753209,8.728132,0.2548936,-2.268925,163134.06,42,81
1.646,-798431.94,-959770.2,930.6431,0.004272595,1.2753209,8.728132,0.2548936,-1.6707875,161338.25,42,81
1.647,-798950.6,-959770.2,920.78876,0.0045777857,1.2753209,8.728132,0.2548936,-2.3095782,160819.56,42,81
1.648,-799337.7,-963662.06,933.3344,0.003357038,1.2753209,8.728132,0.2548936,-2.3085787,164324.38,42,81
1.649,-798949.8,-963662.06,920.51855,0.0041199923,1.2753209,8.728132,0.2548936,-2.0310025,164712.25,42,81
1.65,-799601.2,-963662.06,920.51855,0.0039674193,1.2753209,8.728132,0.2548936,-2.309245,164060.88,42,81
1.651,-800540.5,-963662.06,936.5428,0.0036622286,1.2753209,8.728132,0.2548936,-1.9107087,163121.56,42,81
1.652,-801614.3,-963662.06,921.5918,0.003357038,1.2753209,8.728132,0.2548936,-1.55116,162047.75,42,81
1.653,-802068.94,-963662.06,930.84717,0.0030518621,1.2753209,8.728132,0.2548936,-2.0290036,161593.12,42,81
1.654,-802321.3,-963662.06,933.59686,0.003357038,1.2753209,8.728132,0.2548936,-2.3075793,161340.75,42,81
1.655,-802283.94,-963662.06,929.29156,0.0030518472,1.2753209,8.728132,0.2548936,-2.4265406,161378.12,43,82
1.656,-802492.94,-967553.94,934.6416,0.003357038,1.2753209,8.728132,0.2548936,-2.546168,165061.0,43,82
1.657,-802809.0,-967553.94,934.6416,0.0038148165,1.2753209,8.728132,0.2548936,-2.7457693,164744.94,43,82
1.658,-805303.5,-967553.94,935.3986,0.0035096258,1.2521493,8.626348,0.2602582,-2.1083112,162250.44,43,82
1.659,-805267.9,-967553.94,906.68396,0.0047303736,1.2521493,8.626348,0.2602582,-2.2682588,162286.06,43,82
1.66,-807003.4,-967553.94,897.13306,0.004425183,1.2521493,8.626348,0.2602582,-2.228272,160550.56,43,82
1.661,-806286.2,-967553.94,922.13556,0.004425183,1.2521493,8.626348,0.2602582,-2.38722,161267.75,43,82
1.662,-807831.3,-967553.94,908.2522,0.0038148165,1.2521493,8.626348,0.2602582,-2.5465014,159722.62,43,82
1.663,-808197.0,-967553.94,917.85065,0.0036622286,1.2521493,8.626348,0.2602582,-2.3865538,159356.94,43,82
1.664,-808320.6,-967553.94,917.85065,0.00320445,1.2521493,8.626348,0.2602582,-2.1482983,159233.31,43,82
1.665,-808885.5,-971484.0,916.3374,0.003357038,1.2521493,8.626348,0.2602582,-2.3482325,162598.5,43,82
1.666,-807120.5,-971484.0,927.2218,0.003357038,1.2521493,8.626348,0.2602582,-4.2196207,164363.5,43,82
1.667,-809517.56,-971484.0,932.7857,0.0035096258,1.2521493,8.626348,0.2602582,-2.3488986,161966.44,43,82
1.668,-811840.7,-971484.0,923.5297,0.0036622137,1.2521493,8.626348,0.2602582,-2.1899507,159643.31,43,82
1.669,-810838.25,-971484.0,925.14325,0.0035096258,1.2521493,8.626348,0.2602582,-2.7064488,160645.75,43,82
1.67,-810718.2,-971484.0,928.0592,0.00534074,1.2521493,8.626348,0.2602582,-2.9077158,160765.81,43,82
1.671,-810238.44,-971484.0,928.0592,0.004577771,1.2521493,8.626348,0.2602582,-4.538516,161245.56,43,82
1.672,-814103.25,-971484.0,920.1295,0.0047303736,1.2521493,8.626348,0.2602582,-1.9123744,157380.75,43,82
1.673,-815268.94,-975375.9,928.8684,0.004272595,1.2521493,8.626348,0.2602582,-2.349898,160106.94,43,82
1.674,-814220.5,-975375.9,937.30054,0.004120007,1.2521493,8.626348,0.2602582,-3.8214173,161155.38,43,82
1.675,-817025.56,-975375.9,918.0995,0.0036622286,1.2521493,8.626348,0.2602582,-2.4298718,158350.31,44,83
1.676,-817035.94,-975375.9,936.2485,0.0030518472,1.2521493,8.626348,0.2602582,-2.9853575,158339.94,44,83
1.677,-817899.8,-975375.9,921.1825,0.0036622286,1.2521493,8.626348,0.2602582,-2.9073825,157476.06,44,83
1.678,-818015.3,-975375.9,921.1825,0.003204435,1.2521493,8.626348,0.2602582,-1.9910157,157360.56,44,83
1.679,-818973.56,-975375.9,934.4769,0.00320445,1.2521493,8.626348,0.2602582,-2.1906168,156402.31,44,83
1.68,-818822.1,-975375.9,923.69073,0.0038148165,1.2521493,8.626348,0.2602582,-2.2695913,156553.75,44,83
1.681,-818391.8,-979267.75,926.7805,0.004120007,1.2521493,8.626348,0.2602582,-2.3095782,160875.94,44,83
1.682,-818653.56,-979267.75,920.7045,0.004425183,1.2521493,8.626348,0.2602582,-3.6218162,160614.19,44,83
1.683,-822152.3,-979267.75,927.628,0.0041199923,1.2521493,8.626348,0.2602582,-2.029337,157115.44,44,83
1.684,-821401.6,-979267.75,920.8384,0.0048829764,1.2521493,8.626348,0.2602582,-2.029337,157866.12,44,83
1.685,-822578.56,-979267.75,920.8384,0.003357038,1.2521493,8.626348,0.2602582,-2.2675924,156689.19,44,83
1.686,-822942.9,-979267.75,935.13885,0.0036622286,1.2212145,8.615407,0.26269203,-2.107978,156324.88,44,83
1.687,-822537.3,-979267.75,923.4104,0.0036622286,1.2212145,8.615407,0.26269203,-2.984025,156730.44,44,83
1.688,-822921.8,-983197.8,927.35956,0.003357038,1.2212145,8.615407,0.26269203,-2.9437048,160276.0,44,83
1.689,-823225.3,-983197.8,940.7171,0.00320445,1.2212145,8.615407,0.26269203,-2.5465014,159972.5,44,83
1.69,-825103.06,-983197.8,934.1587,0.0035096407,1.2212145,8.615407,0.26269203,-2.228272,158094.75,44,83
1.691,-826823.6,-983197.8,934.1587,0.0047303736,1.2212145,8.615407,0.26269203,-2.5471675,156374.19,44,83
1.692,-826774.8,-983197.8,933.2719,0.004272595,1.2212145,8.615407,0.26269203,-2.2296042,156423.0,44,83
1.693,-828235.5,-983197.8,946.1229,0.0039674044,1.2212145,8.615407,0.26269203,-2.1492975,154962.31,44,83
1.694,-828209.1,-983197.8,931.5013,0.0039674044,1.2212145,8.615407,0.26269203,-2.2672594,154988.69,44,83
1.695,-829224.4,-983197.8,927.7632,0.0045777857,1.2212145,8.615407,0.26269203,-1.790082,153973.44,45,84
1.696,-832137.06,-987089.7,948.976,0.004120007,1.2212145,8.615407,0.26269203,-1.2739168,154952.62,45,84
1.697,-830048.9,-987089.7,922.8184,0.003204435,1.2212145,8.615407,0.26269203,-2.0699902,157040.81,45,84
1.698,-831889.2,-987089.7,922.8184,0.0039674044,1.2212145,8.615407,0.26269203,-1.3142369,155200.5,45,84
1.699,-831376.7,-987089.7,941.41785,0.0035096258,1.2212145,8.615407,0.26269203,-2.309245,155713.0,45,84
1.7,-830907.9,-987089.7,937.8983,0.0038148165,1.2212145,8.615407,0.26269203,-2.7471018,156181.81,45,84
1.701,-831455.3,-987089.7,945.595,0.0027466714,1.2212145,8.615407,0.26269203,-2.1482983,155634.38,45,84
1.702,-835198.44,-987089.7,949.6444,0.00320445,1.2212145,8.615407,0.26269203,-1.6717868,151891.25,45,84
1.703,-834551.94,-987089.7,944.42847,0.004272595,1.2212145,8.615407,0.26269203,-2.3885524,152537.75,45,84
1.704,-834950.75,-990981.56,935.3813,0.0036622286,1.2212145,8.615407,0.26269203,-2.0303364,156030.81,45,84
1.705,-835591.0,-990981.56,935.3813,0.004577771,1.2212145,8.615407,0.26269203,-1.7534263,155390.56,45,84
1.706,-832494.3,-990981.56,943.5733,0.0036622137,1.2212145,8.615407,0.26269203,-3.9017243,158487.25,45,84
1.707,-836561.7,-990981.56,934.27893,0.0048829615,1.2212145,8.615407,0.26269203,-2.1892843,154419.88,45,84
1.708,-836958.44,-990981.56,942.31226,0.0045777857,1.2212145,8.615407,0.26269203,-2.1889513,154023.12,45,84
1.709,-837602.25,-990981.56,939.03625,0.0039674044,1.2212145,8.615407,0.26269203,-2.3095782,153379.31,45,84
1.71,-838650.56,-990981.56,938.7819,0.003357038,1.2212145,8.615407,0.26269203,-1.9903494,152331.0,45,84
1.711,-839460.44,-990981.56,946.4053,0.0035096258,1.2212145,8.615407,0.26269203,-2.309245,151521.12,45,84
1.712,-839279.5,-990981.56,946.4053,0.0038148165,1.2212145,8.615407,0.26269203,-2.4285393,151702.06,45,84
1.713,-839019.9,-994911.6,945.28186,0.0028992593,1.1930207,8.539166,0.26567185,-3.5041876,155891.75,45,84
1.714,-841399.7,-994911.6,951.9616,0.003357038,1.1930207,8.539166,0.26567185,-2.230937,153511.94,45,84
1.715,-842043.4,-994911.6,954.37476,0.004272595,1.1930207,8.539166,0.26567185,-2.3888855,152868.25,46,85
1.716,-843754.1,-994911.6,953.9082,0.0038148165,1.1930207,8.539166,0.26567185,-0.67677873,151157.5,46,85
1.717,-842886.9,-994911.6,939.3075,0.004425183,1.1930207,8.539166,0.26567185,-2.1882849,152024.75,46,85
1.718,-843314.25,-994911.6,954.54407,0.004272595,1.1930207,8.539166,0.26567185,-2.9846911,151597.38,46,85
1.719,-843811.0,-994911.6,954.54407,0.0048829615,1.1930207,8.539166,0.26567185,-2.3469,151100.62,46,85
1.72,-844298.9,-994911.6,947.2933,0.0039674044,1.1930207,8.539166,0.26567185,-2.5468345,150612.75,46,85
1.721,-843977.4,-998803.5,962.6052,0.0039674193,1.1930207,8.539166,0.26567185,-2.5065143,154826.12,46,85
1.722,-845219.6,-998803.5,939.3174,0.0028992593,1.1930207,8.539166,0.26567185,-2.9443712,153583.88,46,85
1.723,-845728.4,-998803.5,949.23975,0.0035096258,1.1930207,8.539166,0.26567185,-3.0629995,153075.12,46,85
1.724,-845669.5,-998803.5,959.6107,0.0038148165,1.1930207,8.539166,0.26567185,-2.7051163,153134.0,46,85
1.725,-846675.7,-998803.5,950.81665,0.00320445,1.1930207,8.539166,0.26567185,-2.4645288,152127.81,46,85
1.726,-847678.25,-998803.5,950.81665,0.0038148165,1.1930207,8.539166,0.26567185,-2.1086445,151125.25,46,85
1.727,-846891.44,-998803.5,965.6885,0.0041199923,1.1930207,8.539166,0.26567185,-3.0250113,151912.06,46,85
1.728,-847685.8,-998803.5,967.0092,0.004120007,1.1930207,8.539166,0.26567185,-2.268925,151117.69,46,85
1.729,-846162.1,-1002733.56,960.4165,0.0047303736,1.1930207,8.539166,0.26567185,-4.976373,156571.44,46,85
1.73,-850036.06,-1002733.56,948.07367,0.0045777857,1.1930207,8.539166,0.26567185,-2.6674612,152697.5,46,85
1.731,-850765.8,-1002733.56,971.16785,0.0039674044,1.1930207,8.539166,0.26567185,-2.548167,151967.75,46,85
1.732,-851098.44,-1002733.56,952.5106,0.004272595,1.1930207,8.539166,0.26567185,-2.5091794,151635.12,46,85
1.733,-851102.7,-1002733.56,952.5106,0.0036622286,1.1930207,8.539166,0.26567185,-2.58882,151630.88,46,85
1.734,-852048.9,-1002733.56,974.2085,0.0036622286,1.1930207,8.539166,0.26567185,-2.6684606,150684.69,46,85
1.735,-852415.56,-1002733.56,958.14874,0.0035096258,1.1930207,8.539166,0.26567185,-2.6284738,150318.0,47,86
1.736,-850583.6,-1002733.56,967.48987,0.0035096407,1.1930207,8.539166,0.26567185,-3.4638677,152149.94,47,86
1.737,-852877.75,-1006625.44,963.7875,0.003357038,1.1930207,8.539166,0.26567185,-2.5478337,153747.69,47,86
1.738,-852651.7,-1006625.44,972.79944,0.0035096258,1.1930207,8.539166,0.26567185,-2.5075138,153973.75,47,86
1.739,-853224.0,-1006625.44,963.33154,0.004272595,1.1930207,8.539166,0.26567185,-2.7471018,153401.44,47,86
1.74,-853527.1,-1006625.44,963.33154,0.004577771,1.1930207,8.539166,0.26567185,-2.6268082,153098.31,47,86
1.741,-853533.06,-1006625.44,980.0985,0.0041199923,1.1670307,8.267072,0.27233058,-2.5075138,153092.38,47,86
1.742,-855999.9,-1006625.44,967.02637,0.004425183,1.1670307,8.267072,0.27233058,-2.7867556,150625.56,47,86
1.743,-855567.3,-1006625.44,967.4043,0.0039674044,1.1670307,8.267072,0.27233058,-2.1892843,151058.12,47,86
1.744,-858097.06,-1010517.3,977.8994,0.004120007,1.1670307,8.267072,0.27233058,-0.71476686,152420.25,47,86
1.745,-857075.44,-1010517.3,958.0564,0.004425183,1.1670307,8.267072,0.27233058,-1.8700557,153441.88,47,86
1.746,-857706.2,-1010517.3,966.33685,0.0039674044,1.1670307,8.267072,0.27233058,-2.4665275,152811.12,47,86
1.747,-857393.8,-1010517.3,966.33685,0.0030518472,1.1670307,8.267072,0.27233058,-2.7471018,153123.5,47,86
1.748,-857701.6,-1010517.3,955.5383,0.0030518472,1.1670307,8.267072,0.27233058,-2.5488331,152815.69,47,86
1.749,-857421.44,-1010517.3,976.93896,0.0035096258,1.1670307,8.267072,0.27233058,-2.9477026,153095.88,47,86
1.75,-858353.5,-1010517.3,983.074,0.004120007,1.1670307,8.267072,0.27233058,-3.0276763,152163.81,47,86
1.751,-861281.9,-1010517.3,977.5603,0.004272595,1.1670307,8.267072,0.27233058,-2.430205,149235.44,47,86
1.752,-860813.56,-1014447.4,971.8616,0.0039674044,1.1670307,8.267072,0.27233058,-2.5091794,153633.81,47,86
1.753,-861284.4,-1014447.4,979.50446,0.0041199923,1.1670307,8.267072,0.27233058,-2.9070494,153163.0,47,86
1.754,-862066.06,-1014447.4,979.50446,0.004272595,1.1670307,8.267072,0.27233058,-2.1123087,152381.31,47,86
1.755,-862084.75,-1014447.4,972.4891,0.0036622286,1.1670307,8.267072,0.27233058,-2.3095782,152362.62,48,87
1.756,-862321.6,-1014447.4,977.5724,0.004272595,1.1670307,8.267072,0.27233058,-2.4691925,152125.75,48,87
1.757,-863515.7,-1014447.4,984.9224,0.003357038,1.1670307,8.267072,0.27233058,-2.6284738,150931.69,48,87
1.758,-863527.06,-1014447.4,973.25543,0.0038148165,1.1670307,8.267072,0.27233058,-2.9067163,150920.31,48,87
1.759,-864040.25,-1014447.4,982.83685,0.0038148165,1.1670307,8.267072,0.27233058,-2.5488331,150407.12,48,87
1.76,-864268.0,-1018339.25,985.12915,0.0035096407,1.1670307,8.267072,0.27233058,-2.6278076,154071.25,48,87
1.761,-860822.0,-1018339.25,985.12915,0.0048829764,1.1670307,8.267072,0.27233058,-3.5438414,157517.25,48,87
1.762,-866195.94,-1018339.25,982.19525,0.0038148165,1.1670307,8.267072,0.27233058,-2.3885524,152143.31,48,87
1.763,-864275.4,-1018339.25,983.5249,0.004425183,1.1670307,8.267072,0.27233058,-2.5478337,154063.88,48,87
1.764,-866354.75,-1018339.25,987.55585,0.0038148165,1.1670307,8.267072,0.27233058,-1.9910157,151984.5,48,87
1.765,-866085.8,-1018339.25,982.4432,0.004425183,1.1670307,8.267072,0.27233058,-2.8270755,152253.44,48,87
1.766,-866037.2,-1018339.25,987.99164,0.004425183,1.1670307,8.267072,0.27233058,-2.8663964,152302.06,48,87
1.767,-868262.6,-1018339.25,978.5504,0.0035096407,1.1670307,8.267072,0.27233058,-2.3095782,150076.62,48,87
1.768,-868019.06,-1018339.25,978.5504,0.004425183,1.1670307,8.267072,0.27233058,-2.6274743,150320.19,48,87
1.769,-867889.4,-1022231.1,995.77,0.0038148165,1.1275418,7.9297137,0.26790714,-2.4688594,154341.75,48,87
1.77,-870513.6,-1022231.1,982.0795,0.004425183,1.1275418,7.9297137,0.26790714,-2.0699902,151717.5,48,87
1.771,-869826.06,-1022231.1,990.8567,0.0030518472,1.1275418,7.9297137,0.26790714,-2.2296042,152405.06,48,87
1.772,-868809.25,-1022231.1,1000.019,0.0035096407,1.1275418,7.9297137,0.26790714,-2.4282062,153421.88,48,87
1.773,-871358.94,-1022231.1,997.5303,0.004425183,1.1275418,7.9297137,0.26790714,-2.2279387,150872.19,48,87
1.774,-870673.44,-1022231.1,1002.6055,0.0039674044,1.1275418,7.9297137,0.26790714,-2.626475,151557.69,48,87
1.775,-870480.75,-1022231.1,1002.6055,0.004272595,1.1275418,7.9297137,0.26790714,-2.5475006,151750.38,49,88
1.776,-871612.3,-1022231.1,1004.34735,0.0036622286,1.1275418,7.9297137,0.26790714,-3.1069837,150618.81,49,88
1.777,-867758.2,-1026161.2,998.5305,0.0050355643,1.1275418,7.9297137,0.26790714,-5.176974,158403.0,49,88
1.778,-874786.4,-1026161.2,990.0147,0.0047303736,1.1275418,7.9297137,0.26790714,0.23658998,151374.81,49,88
1.779,-871186.5,-1026161.2,995.71844,0.0035096407,1.1275418,7.9297137,0.26790714,-3.1866243,154974.69,49,88
1.78,-874404.9,-1026161.2,990.99896,0.0038148165,1.1275418,7.9297137,0.26790714,-2.6291401,151756.31,49,88
1.781,-873545.3,-1026161.2,997.89935,0.0035096258,1.1275418,7.9297137,0.26790714,-2.669127,152615.88,49,88
1.782,-873056.6,-1026161.2,997.89935,0.003357038,1.1275418,7.9297137,0.26790714,-3.4262125,153104.56,49,88
1.783,-874880.75,-1026161.2,990.48584,0.0028992593,1.1275418,7.9297137,0.26790714,-2.7091138,151280.44,49,88
1.784,-875865.94,-1026161.2,1001.80676,0.0030518621,1.1275418,7.9297137,0.26790714,-2.3905513,150295.25,49,88
1.785,-875595.1,-1030053.06,1007.5722,0.004272595,1.1275418,7.9297137,0.26790714,-2.5504987,154457.94,49,88
1.786,-876393.1,-1030053.06,1001.3946,0.0036622286,1.1275418,7.9297137,0.26790714,-2.389885,153659.94,49,88
1.787,-875993.6,-1030053.06,999.8209,0.0047303736,1.1275418,7.9297137,0.26790714,-2.5498326,154059.44,49,88
1.788,-877133.44,-1030053.06,1007.18207,0.0048829615,1.1275418,7.9297137,0.26790714,-2.4298718,152919.62,49,88
1.789,-876755.4,-1030053.06,1007.18207,0.005340755,1.1275418,7.9297137,0.26790714,-3.266931,153297.69,49,88
1.79,-878516.2,-1030053.06,1005.7916,0.0041199923,1.1275418,7.9297137,0.26790714,-2.6687937,151536.88,49,88
1.791,-880743.8,-1030053.06,1006.23145,0.004272595,1.1275418,7.9297137,0.26790714,-1.4358631,149309.25,49,88
1.792,-879251.94,-1033944.94,1017.77905,0.0035096258,1.1275418,7.9297137,0.26790714,-2.7884212,154693.0,49,88
1.793,-879667.06,-1033944.94,1002.64264,0.0038148165,1.1275418,7.9297137,0.26790714,-2.072655,154277.88,49,88
1.794,-881035.6,-1033944.94,1016.70245,0.003357038,1.1275418,7.9297137,0.26790714,-2.19095,152909.31,49,88
1.795,-880828.6,-1033944.94,1000.8103,0.0035096258,1.1275418,7.9297137,0.26790714,-2.470192,153116.31,50,89
1.796,-883244.2,-1033944.94,1000.8103,0.0036622286,1.1110429,7.737833,0.258612,-1.7534263,150700.75,50,89
1.797,-881221.56,-1033944.94,1010.98315,0.0035096407,1.1110429,7.737833,0.258612,-3.1066506,152723.38,50,89
1.798,-882403.5,-1033944.94,1009.4344,0.004425198,1.1110429,7.737833,0.258612,-2.66946,151541.44,50,89
1.799,-883992.6,-1033944.94,1014.5271,0.004120007,1.1110429,7.737833,0.258612,-1.6337988,149952.31,50,89
1.8,-884159.3,-1037875.0,1010.59985,0.0045777857,1.1110429,7.737833,0.258612,-2.1906168,153715.69,50,89
1.801,-882955.2,-1037875.0,1013.33356,0.004577771,1.1110429,7.737833,0.258612,-2.5085132,154919.81,50,89
1.802,-883702.44,-1037875.0,1010.3464,0.004272595,1.1110429,7.737833,0.258612,-1.5528256,154172.56,50,89
1.803,-884911.44,-1037875.0,1010.3464,0.0035096258,1.1110429,7.737833,0.258612,-2.5091794,152963.56,50,89
1.804,-885908.9,-1037875.0,1020.5368,0.0036622286,1.1110429,7.737833,0.258612,-2.1899507,151966.12,50,89
1.805,-884832.25,-1037875.0,1006.15015,0.0036622286,1.1110429,7.737833,0.258612,-2.5485,153042.75,50,89
1.806,-884622.2,-1037875.0,1009.21606,0.0035096407,1.1110429,7.737833,0.258612,-3.424547,153252.81,50,89
1.807,-886076.0,-1037875.0,1018.65186,0.003357038,1.1110429,7.737833,0.258612,-2.5874875,151799.0,50,89
