time,IPLA,IPref,ECEcore,SSXcore,LI,Q95,ZMAG,Vloop,IPE,Instability,Window
7.68,-2458671.2,-2500500.0,1255.8654,0.025788143,1.1375552,3.6775231,0.2571255,-1.3552232,41828.75,65,383
7.681,-2458669.0,-2500500.0,1269.6344,0.025788158,1.1375552,3.6775231,0.2571255,-1.276915,41831.0,65,383
7.682,-2460421.0,-2500500.0,1259.3953,0.025940731,1.1375552,3.6775231,0.2571255,-0.32222685,40079.0,65,384
7.683,-2459131.8,-2500500.0,1270.9309,0.025635555,1.1375552,3.6775231,0.2571255,-0.9980062,41368.25,65,384
7.684,-2459158.5,-2500500.0,1285.343,0.02639851,1.1375552,3.6775231,0.2571255,-0.64045626,41341.5,65,384
7.685,-2457848.5,-2500500.0,1273.9012,0.025940731,1.1375552,3.6775231,0.2571255,-1.1183,42651.5,65,384
7.686,-2458290.0,-2500500.0,1277.4629,0.026398525,1.1375552,3.6775231,0.2571255,-1.27425,42210.0,65,384
7.687,-2456097.5,-2500500.0,1291.5358,0.025940746,1.1375552,3.6775231,0.2571255,-2.4305382,44402.5,65,384
7.688,-2459033.2,-2500500.0,1279.6642,0.024872586,1.1375552,3.6775231,0.2571255,-0.637125,41466.75,65,384
7.689,-2457350.0,-2500500.0,1311.4539,0.026093334,1.1357828,3.671491,0.25440612,-1.1133032,43150.0,65,384
7.69,-2458729.0,-2500500.0,1288.0342,0.026398525,1.1357828,3.671491,0.25440612,-0.43619126,41771.0,65,384
7.691,-2457930.2,-2500500.0,1284.4636,0.025940746,1.1357828,3.671491,0.25440612,-1.0746487,42569.75,65,384
7.692,-2458167.8,-2500500.0,1296.0999,0.026245922,1.1357828,3.671491,0.25440612,-0.75442064,42332.25,65,384
7.693,-2457358.8,-2500500.0,1290.9314,0.027161494,1.1357828,3.671491,0.25440612,0.6777781,43141.25,65,384
7.694,-2456726.5,-2500500.0,1314.8256,0.025635555,1.1357828,3.671491,0.25440612,-0.07897437,43773.5,65,384
7.695,-2455811.0,-2500500.0,1299.8313,0.026245922,1.1357828,3.671491,0.25440612,-0.9936756,44689.0,65,384
7.696,-2457144.2,-2500500.0,1216.5723,0.025177777,1.1357828,3.671491,0.25440612,0.0036643445,43355.75,65,384
7.697,-2455654.2,-2500500.0,1214.7661,0.024567395,1.1357828,3.671491,0.25440612,-1.1526238,44845.75,65,384
7.698,-2456024.5,-2500500.0,1208.9006,0.024872586,1.1357828,3.671491,0.25440612,-1.1542894,44475.5,65,384
7.699,-2456584.0,-2500500.0,1212.934,0.025177777,1.1357828,3.671491,0.25440612,-1.0749819,43916.0,65,384
7.7,-2455782.2,-2500500.0,1202.0269,0.025025174,1.1357828,3.671491,0.25440612,-1.0359944,44717.75,65,384
7.701,-2455300.5,-2500500.0,1229.6508,0.024719998,1.1357828,3.671491,0.25440612,-1.1952757,45199.5,65,384
7.702,-2451662.5,-2500500.0,1244.0966,0.025177777,1.1342098,3.6735861,0.2562949,-4.341913,48837.5,65,385
7.703,-2457287.8,-2500500.0,1214.0181,0.024872586,1.1342098,3.6735861,0.2562949,-0.9167,43212.25,65,385
7.704,-2455225.5,-2500500.0,1233.69,0.024872601,1.1342098,3.6735861,0.2562949,-1.4341975,45274.5,65,385
7.705,-2457424.5,-2500500.0,1240.8586,0.024719998,1.1342098,3.6735861,0.2562949,-0.9170331,43075.5,65,385
7.706,-2456513.2,-2500500.0,1233.085,0.025025189,1.1342098,3.6735861,0.2562949,-0.8373925,43986.75,65,385
7.707,-2450425.2,-2500500.0,1247.8984,0.025788158,1.1342098,3.6735861,0.2562949,-5.0580125,50074.75,65,385
7.708,-2458051.2,-2500500.0,1209.748,0.025635555,1.1342098,3.6735861,0.2562949,0.55515254,42448.75,65,385
7.709,-2456277.2,-2500500.0,1237.9132,0.025025174,1.1342098,3.6735861,0.2562949,-1.0369937,44222.75,65,385
7.71,-2456640.8,-2500500.0,1249.0819,0.025330365,1.1342098,3.6735861,0.2562949,-0.8390581,43859.25,65,385
7.711,-2456503.0,-2500500.0,1244.5514,0.025788158,1.1342098,3.6735861,0.2562949,-1.1966082,43997.0,65,385
7.712,-2456167.5,-2500500.0,1251.3536,0.025482967,1.1342098,3.6735861,0.2562949,-1.7141056,44332.5,65,385
7.713,-2455074.5,-2500500.0,1235.8237,0.02533038,1.1342098,3.6735861,0.2562949,-1.3555562,45425.5,65,385
7.714,-2455367.2,-2500500.0,1262.5472,0.025177777,1.1342098,3.6735861,0.2562949,-0.24125375,45132.75,65,385
7.715,-2456200.5,-2500500.0,1270.9453,0.025788158,1.1342098,3.6735861,0.2562949,-1.1176337,44299.5,65,385
7.716,-2455000.2,-2500500.0,1248.339,0.025330365,1.1359231,3.6618972,0.25353488,-1.1556219,45499.75,65,385
7.717,-2455269.2,-2500500.0,1273.259,0.026093334,1.1359231,3.6618972,0.25353488,-0.279575,45230.75,65,385
7.718,-2455907.8,-2500500.0,1248.2987,0.025940746,1.1359231,3.6618972,0.25353488,-0.15961437,44592.25,65,385
7.719,-2454076.8,-2500500.0,1263.7422,0.026245922,1.1359231,3.6618972,0.25353488,-1.0739825,46423.25,65,385
7.72,-2454270.0,-2500500.0,1249.3246,0.026398525,1.1359231,3.6618972,0.25353488,-0.6361256,46230.0,65,385
7.721,-2453853.2,-2500500.0,1284.1354,0.0267037,1.1359231,3.6618972,0.25353488,-0.9153675,46646.75,65,385
7.722,-2455652.2,-2500500.0,1257.9319,0.025788158,1.1359231,3.6618972,0.25353488,0.20126688,44847.75,65,386
7.723,-2454613.2,-2500500.0,1276.969,0.026245922,1.1359231,3.6618972,0.25353488,-1.9093763,45886.75,65,386
7.724,-2453998.2,-2500500.0,1272.1167,0.025788158,1.1359231,3.6618972,0.25353488,-0.9960075,46501.75,65,386
7.725,-2454448.8,-2500500.0,1279.9761,0.026245922,1.1359231,3.6618972,0.25353488,-0.9563537,46051.25,65,386
7.726,-2453180.0,-2500500.0,1273.1133,0.026551113,1.1359231,3.6618972,0.25353488,-0.954355,47320.0,65,386
7.727,-2453884.8,-2500500.0,1270.5281,0.0267037,1.1359231,3.6618972,0.25353488,-0.9150344,46615.25,65,386
7.728,-2456423.2,-2500500.0,1282.1082,0.0267037,1.1359231,3.6618972,0.25353488,0.158615,44076.75,65,386
7.729,-2453202.0,-2500500.0,1291.1082,0.026398525,1.1359231,3.6618972,0.25353488,-1.9117081,47298.0,65,386
7.73,-2455048.5,-2500500.0,1277.5724,0.0267037,1.1340119,3.6622376,0.25486168,-0.51916313,45451.5,65,386
7.731,-2455153.5,-2500500.0,1302.5034,0.026856303,1.1340119,3.6622376,0.25486168,-1.0359944,45346.5,65,386
7.732,-2453899.8,-2500500.0,1302.7157,0.026856288,1.1340119,3.6622376,0.25486168,-1.1169674,46600.25,65,386
7.733,-2452718.0,-2500500.0,1274.2739,0.026551113,1.1340119,3.6622376,0.25486168,-0.99734,47782.0,65,386
7.734,-2453952.2,-2500500.0,1296.5616,0.026856303,1.1340119,3.6622376,0.25486168,-0.758085,46547.75,65,386
7.735,-2453600.2,-2500500.0,1296.2683,0.027008891,1.1340119,3.6622376,0.25486168,-1.4751837,46899.75,65,386
7.736,-2452221.5,-2500500.0,1275.9573,0.027008891,1.1340119,3.6622376,0.25486168,-2.469859,48278.5,65,386
7.737,-2453881.2,-2500500.0,1310.9828,0.0267037,1.1340119,3.6622376,0.25486168,-0.71876436,46618.75,65,386
7.738,-2452144.8,-2500500.0,1295.6432,0.027161479,1.1340119,3.6622376,0.25486168,-1.0779799,48355.25,65,386
7.739,-2453885.5,-2500500.0,1305.3804,0.027008891,1.1340119,3.6622376,0.25486168,-0.8787119,46614.5,65,386
7.74,-2452584.0,-2500500.0,1305.572,0.027619258,1.1340119,3.6622376,0.25486168,-0.8760469,47916.0,65,386
7.741,-2452715.5,-2500500.0,1305.3953,0.02746667,1.1340119,3.6622376,0.25486168,-0.9936756,47784.5,65,386
7.742,-2453269.5,-2500500.0,1303.6523,0.027008891,1.1340119,3.6622376,0.25486168,-0.9933425,47230.5,65,387
7.743,-2453929.0,-2500500.0,1322.7701,0.025635555,1.1340119,3.6622376,0.25486168,-0.5544863,46571.0,65,387
7.744,-2452804.0,-2500500.0,1235.1824,0.025788143,1.1303492,3.667505,0.25490746,-0.59380686,47696.0,65,387
7.745,-2453037.0,-2500500.0,1249.1708,0.025177777,1.1303492,3.667505,0.25490746,-0.6737806,47463.0,65,387
7.746,-2452593.5,-2500500.0,1243.909,0.025788143,1.1303492,3.667505,0.25490746,-0.91137004,47906.5,65,387
7.747,-2457190.5,-2500500.0,1217.8999,0.025177777,1.1303492,3.667505,0.25490746,2.8310733,43309.5,65,387
7.748,-2452102.5,-2500500.0,1229.5792,0.025330365,1.1303492,3.667505,0.25490746,-1.0303313,48397.5,65,387
7.749,-2454062.2,-2500500.0,1220.1493,0.026245922,1.1303492,3.667505,0.25490746,0.20359874,46437.75,65,387
7.75,-2453318.0,-2500500.0,1228.776,0.025635555,1.1303492,3.667505,0.25490746,-0.63146186,47182.0,65,387
7.751,-2452983.2,-2500500.0,1218.2861,0.026245922,1.1303492,3.667505,0.25490746,-0.9520231,47516.75,65,387
7.752,-2453335.2,-2500500.0,1265.2457,0.026551113,1.1303492,3.667505,0.25490746,-1.0313307,47164.75,65,387
7.753,-2452609.8,-2500500.0,1257.4034,0.026398525,1.1303492,3.667505,0.25490746,-1.6281357,47890.25,65,387
7.754,-2453584.0,-2500500.0,1237.8762,0.026398525,1.1303492,3.667505,0.25490746,-1.0729831,46916.0,65,387
7.755,-2453259.0,-2500500.0,1233.6334,0.026093334,1.1303492,3.667505,0.25490746,-0.6744469,47241.0,65,387
7.756,-2453173.8,-2500500.0,1251.0846,0.026093334,1.1303492,3.667505,0.25490746,-0.71376747,47326.25,65,387
7.757,-2452956.8,-2500500.0,1267.0211,0.026245937,1.1303492,3.667505,0.25490746,-0.75475377,47543.25,65,387
7.758,-2453738.5,-2500500.0,1259.595,0.026093334,1.1289814,3.6815686,0.26014325,-0.87438124,46761.5,65,387
7.759,-2454441.2,-2500500.0,1265.9161,0.027314082,1.1289814,3.6815686,0.26014325,-0.63545936,46058.75,65,387
7.76,-2452609.5,-2500500.0,1263.5703,0.026856288,1.1289814,3.6815686,0.26014325,-1.1942762,47890.5,65,387
7.761,-2453389.5,-2500500.0,1251.4406,0.026551113,1.1289814,3.6815686,0.26014325,-0.08030687,47110.5,65,387
7.762,-2455015.0,-2500500.0,1266.8785,0.026856288,1.1289814,3.6815686,0.26014325,1.1133032,45485.0,65,388
7.763,-2453538.5,-2500500.0,1271.2043,0.026551113,1.1289814,3.6815686,0.26014325,-0.8770462,46961.5,65,388
7.764,-2452077.8,-2500500.0,1255.9633,0.026551113,1.1289814,3.6815686,0.26014325,-1.6737857,48422.25,65,388
7.765,-2453362.0,-2500500.0,1274.2571,0.026551113,1.1289814,3.6815686,0.26014325,-1.1959419,47138.0,65,388
7.766,-2453423.2,-2500500.0,1263.7611,0.027161494,1.1289814,3.6815686,0.26014325,-1.3145701,47076.75,65,388
7.767,-2453346.5,-2500500.0,1266.2688,0.027008891,1.1289814,3.6815686,0.26014325,-1.8327338,47153.5,65,388
7.768,-2455503.0,-2500500.0,1280.5887,0.0267037,1.1289814,3.6815686,0.26014325,0.27724314,44997.0,65,388
7.769,-2453061.8,-2500500.0,1278.2877,0.026856288,1.1289814,3.6815686,0.26014325,-1.7540925,47438.25,65,388
7.77,-2453579.0,-2500500.0,1274.6812,0.027008891,1.1289814,3.6815686,0.26014325,-1.1959419,46921.0,65,388
7.771,-2453628.2,-2500500.0,1310.6965,0.027314082,1.131925,3.6776812,0.25830418,-1.0369937,46871.75,65,388
7.772,-2453058.8,-2500500.0,1295.6802,0.027619258,1.131925,3.6776812,0.25830418,-0.9970069,47441.25,65,388
7.773,-2450846.2,-2500500.0,1280.068,0.028077036,1.131925,3.6776812,0.25830418,-1.1556219,49653.75,65,388
7.774,-2453404.0,-2500500.0,1287.6954,0.026856288,1.131925,3.6776812,0.25830418,-1.0766475,47096.0,65,388
7.775,-2452269.2,-2500500.0,1279.9545,0.027008891,1.131925,3.6776812,0.25830418,-0.83872503,48230.75,65,388
7.776,-2451433.5,-2500500.0,1322.1467,0.029450357,1.131925,3.6776812,0.25830418,-1.4751837,49066.5,65,388
7.777,-2449245.8,-2500500.0,1303.8273,0.027924433,1.131925,3.6776812,0.25830418,-3.346905,51254.25,65,388
7.778,-2452723.0,-2500500.0,1319.8074,0.027771845,1.131925,3.6776812,0.25830418,-0.6004694,47777.0,65,388
7.779,-2452090.5,-2500500.0,1289.4255,0.028687403,1.131925,3.6776812,0.25830418,-1.1979406,48409.5,65,388
7.78,-2452249.8,-2500500.0,1299.4899,0.027924448,1.131925,3.6776812,0.25830418,-1.0389925,48250.25,65,388
7.781,-2453193.5,-2500500.0,1284.0099,0.02777186,1.131925,3.6776812,0.25830418,-0.9990056,47306.5,65,388
7.782,-2452519.2,-2500500.0,1324.0919,0.027924433,1.131925,3.6776812,0.25830418,-0.9580194,47980.75,65,389
7.783,-2452771.5,-2500500.0,1317.7644,0.027771845,1.131925,3.6776812,0.25830418,-1.6324662,47728.5,65,389
7.784,-2454227.0,-2500500.0,1324.2065,0.028687403,1.131925,3.6776812,0.25830418,-0.6377913,46273.0,65,389
7.785,-2452572.8,-2500500.0,1304.0934,0.028229624,1.1240007,3.6803057,0.2546229,-1.1946094,47927.25,65,389
7.786,-2453075.8,-2500500.0,1308.1176,0.028077036,1.1240007,3.6803057,0.2546229,-0.8760469,47424.25,65,389
7.787,-2453594.0,-2500500.0,1321.6952,0.027466655,1.1240007,3.6803057,0.2546229,-0.7964062,46906.0,65,389
7.788,-2453767.0,-2500500.0,1280.056,0.025940746,1.1240007,3.6803057,0.2546229,0.27924186,46733.0,65,389
7.789,-2453234.0,-2500500.0,1245.2858,0.026245937,1.1240007,3.6803057,0.2546229,-0.71676564,47266.0,65,389
7.79,-2453028.5,-2500500.0,1251.0884,0.026245922,1.1240007,3.6803057,0.2546229,-0.7964062,47471.5,65,389
7.791,-2452322.2,-2500500.0,1241.7009,0.025940746,1.1240007,3.6803057,0.2546229,-1.0363275,48177.75,65,389
7.792,-2453024.5,-2500500.0,1235.3364,0.026245922,1.1240007,3.6803057,0.2546229,-0.8370594,47475.5,65,389
7.793,-2451411.0,-2500500.0,1263.0488,0.0267037,1.1240007,3.6803057,0.2546229,-1.4341975,49089.0,65,389
7.794,-2452946.5,-2500500.0,1258.428,0.026398525,1.1240007,3.6803057,0.2546229,-1.2762487,47553.5,65,389
7.795,-2453623.0,-2500500.0,1256.07,0.026093334,1.1240007,3.6803057,0.2546229,-1.0356612,46877.0,65,389
7.796,-2452654.0,-2500500.0,1271.0603,0.02639851,1.1240007,3.6803057,0.2546229,-1.0743155,47846.0,65,389
7.797,-2452712.2,-2500500.0,1247.241,0.0267037,1.1240007,3.6803057,0.2546229,-0.8760469,47787.75,65,389
7.798,-2452869.8,-2500500.0,1250.5864,0.026245922,1.1240007,3.6803057,0.2546229,-0.19926813,47630.25,65,389
7.799,-2452653.5,-2500500.0,1275.2147,0.026551113,1.1218092,3.680019,0.2553423,-0.83606,47846.5,65,389
7.8,-2452449.2,-2500500.0,1235.6335,0.027161479,1.1218092,3.680019,0.2553423,-0.4385231,48050.75,65,389
7.801,-2453002.2,-2500500.0,1257.16,0.026856303,1.1218092,3.680019,0.2553423,-0.5971381,47497.75,65,389
7.802,-2449167.8,-2500500.0,1261.5563,0.026245922,1.1218092,3.680019,0.2553423,-2.4665275,51332.25,65,390
7.803,-2451734.2,-2500500.0,1249.2235,0.026245937,1.1218092,3.680019,0.2553423,-0.95535433,48765.75,65,390
7.804,-2452346.5,-2500500.0,1270.8384,0.026703715,1.1218092,3.680019,0.2553423,-0.9933425,48153.5,65,390
7.805,-2452732.5,-2500500.0,1276.1904,0.027008891,1.1218092,3.680019,0.2553423,-0.435525,47767.5,65,390
7.806,-2453807.0,-2500500.0,1277.1475,0.027161479,1.1218092,3.680019,0.2553423,-0.91436815,46693.0,65,390
7.807,-2449708.5,-2500500.0,1290.2982,0.027466655,1.1218092,3.680019,0.2553423,-2.9463701,50791.5,65,390
7.808,-2453695.5,-2500500.0,1295.4644,0.0267037,1.1218092,3.680019,0.2553423,-0.3992025,46804.5,65,390
7.809,-2452518.5,-2500500.0,1267.1769,0.026703715,1.1218092,3.680019,0.2553423,-0.8373925,47981.5,65,390
7.81,-2452884.8,-2500500.0,1307.6107,0.027161479,1.1218092,3.680019,0.2553423,-0.75741875,47615.25,65,390
7.811,-2452651.2,-2500500.0,1294.3556,0.027314067,1.1218092,3.680019,0.2553423,-1.3545569,47848.75,65,390
7.812,-2453544.5,-2500500.0,1307.83,0.027008891,1.1218092,3.680019,0.2553423,-0.95668685,46955.5,65,390
7.813,-2450753.8,-2500500.0,1274.3882,0.028534815,1.1220313,3.6723104,0.25514776,-0.9573532,49746.25,65,390
7.814,-2452929.2,-2500500.0,1286.2612,0.027619258,1.1220313,3.6723104,0.25514776,-0.71843123,47570.75,65,390
7.815,-2451908.8,-2500500.0,1305.983,0.02777186,1.1220313,3.6723104,0.25514776,-0.9573532,48591.25,65,390
7.816,-2451772.8,-2500500.0,1295.9302,0.028992593,1.1220313,3.6723104,0.25514776,-1.1572875,48727.25,65,390
7.817,-2454887.0,-2500500.0,1287.0665,0.027314067,1.1220313,3.6723104,0.25514776,0.15628314,45613.0,65,390
7.818,-2451737.8,-2500500.0,1296.6224,0.028229639,1.1220313,3.6723104,0.25514776,-1.03766,48762.25,65,390
7.819,-2452746.0,-2500500.0,1301.0776,0.029145181,1.1220313,3.6723104,0.25514776,-1.0349951,47754.0,65,390
7.82,-2452195.8,-2500500.0,1318.2523,0.028534815,1.1220313,3.6723104,0.25514776,-1.0349951,48304.25,65,390
7.821,-2452732.5,-2500500.0,1316.9597,0.027924448,1.1220313,3.6723104,0.25514776,-0.51749754,47767.5,65,390
7.822,-2452244.2,-2500500.0,1327.9989,0.029908136,1.1220313,3.6723104,0.25514776,-0.7937412,48255.75,65,391
7.823,-2452571.2,-2500500.0,1316.5164,0.028382227,1.1220313,3.6723104,0.25514776,-0.9923431,47928.75,65,391
7.824,-2451894.2,-2500500.0,1309.4954,0.028534815,1.1220313,3.6723104,0.25514776,-0.91203624,48605.75,65,391
7.825,-2451943.0,-2500500.0,1320.3947,0.029145181,1.1220313,3.6723104,0.25514776,-0.5528206,48557.0,65,391
7.826,-2452490.2,-2500500.0,1306.1029,0.028382227,1.1220313,3.6723104,0.25514776,-0.43219373,48009.75,65,391
7.827,-2451991.0,-2500500.0,1316.2756,0.028687418,1.1226733,3.6845155,0.25732145,-0.91137004,48509.0,65,391
7.828,-2451281.0,-2500500.0,1330.4219,0.02990815,1.1226733,3.6845155,0.25732145,-1.1519575,49219.0,65,391
7.829,-2451902.5,-2500500.0,1326.9506,0.028534815,1.1226733,3.6845155,0.25732145,-0.87138313,48597.5,65,391
7.83,-2452029.2,-2500500.0,1323.2046,0.02929777,1.1226733,3.6845155,0.25732145,-1.1522907,48470.75,65,391
7.831,-2453445.0,-2500500.0,1333.6752,0.030060738,1.1226733,3.6845155,0.25732145,-0.6754463,47055.0,65,391
7.832,-2453577.5,-2500500.0,1318.8279,0.028077036,1.1226733,3.6845155,0.25732145,-0.7540875,46922.5,65,391
7.833,-2451780.2,-2500500.0,1358.6823,0.028534815,1.1226733,3.6845155,0.25732145,-1.1926106,48719.75,65,391
7.834,-2452714.2,-2500500.0,1332.363,0.02960296,1.1226733,3.6845155,0.25732145,-1.0339956,47785.75,65,391
7.835,-2452432.2,-2500500.0,1345.4703,0.027161479,1.1226733,3.6845155,0.25732145,-0.67478,48067.75,65,391
7.836,-2454143.8,-2500500.0,1244.0963,0.027161479,1.1226733,3.6845155,0.25732145,-0.63545936,46356.25,65,391
7.837,-2451939.2,-2500500.0,1239.178,0.027924448,1.1226733,3.6845155,0.25732145,-1.5121725,48560.75,65,391
7.838,-2452611.8,-2500500.0,1228.811,0.026398525,1.1226733,3.6845155,0.25732145,-1.0756481,47888.25,65,391
7.839,-2453956.5,-2500500.0,1258.2792,0.027161494,1.1226733,3.6845155,0.25732145,-1.1549556,46543.5,65,391
7.84,-2452970.0,-2500500.0,1245.9805,0.027924448,1.1226733,3.6845155,0.25732145,-0.9163669,47530.0,65,391
7.841,-2453497.2,-2500500.0,1244.5461,0.027161479,1.121373,3.6848073,0.25942168,-0.5578175,47002.75,65,391
7.842,-2453014.2,-2500500.0,1229.5758,0.027619258,1.121373,3.6848073,0.25942168,-1.4335313,47485.75,65,392
7.843,-2453858.2,-2500500.0,1253.787,0.028229639,1.121373,3.6848073,0.25942168,-1.3152362,46641.75,65,392
7.844,-2453305.2,-2500500.0,1260.3093,0.02746667,1.121373,3.6848073,0.25942168,-1.0356612,47194.75,65,392
7.845,-2453047.5,-2500500.0,1263.3645,0.027161479,1.121373,3.6848073,0.25942168,-1.2749163,47452.5,65,392
7.846,-2454319.5,-2500500.0,1269.1688,0.026703715,1.121373,3.6848073,0.25942168,-1.115635,46180.5,65,392
7.847,-2453689.8,-2500500.0,1298.5471,0.027619258,1.121373,3.6848073,0.25942168,-0.95702,46810.25,65,392
7.848,-2451158.8,-2500500.0,1265.7263,0.027161479,1.121373,3.6848073,0.25942168,-2.7087805,49341.25,65,392
7.849,-2454294.5,-2500500.0,1267.4381,0.027619258,1.121373,3.6848073,0.25942168,-1.0759813,46205.5,65,392
7.85,-2454340.5,-2500500.0,1288.7125,0.02746667,1.121373,3.6848073,0.25942168,-0.8777125,46159.5,65,392
7.851,-2454094.0,-2500500.0,1290.5166,0.027924448,1.121373,3.6848073,0.25942168,-0.4405219,46406.0,65,392
7.852,-2453620.5,-2500500.0,1274.4309,0.027619258,1.121373,3.6848073,0.25942168,-1.2759156,46879.5,65,392
7.853,-2451260.8,-2500500.0,1282.3931,0.02746667,1.121373,3.6848073,0.25942168,-0.758085,49239.25,65,392
7.854,-2453911.8,-2500500.0,1289.6654,0.028077036,1.1175056,3.676607,0.2568712,-1.3152362,46588.25,65,392
7.855,-2454701.0,-2500500.0,1290.5093,0.027924448,1.1175056,3.676607,0.2568712,-0.47884315,45799.0,65,392
7.856,-2451634.0,-2500500.0,1287.1417,0.028382227,1.1175056,3.676607,0.2568712,-2.2319362,48866.0,65,392
7.857,-2452704.8,-2500500.0,1288.8666,0.028534815,1.1175056,3.676607,0.2568712,-1.0366607,47795.25,65,392
7.858,-2452713.0,-2500500.0,1306.7362,0.027924448,1.1175056,3.676607,0.2568712,-1.3162355,47787.0,65,392
7.859,-2454148.8,-2500500.0,1298.2686,0.028534815,1.1175056,3.676607,0.2568712,-1.43553,46351.25,65,392
7.86,-2452562.5,-2500500.0,1292.3983,0.028534815,1.1175056,3.676607,0.2568712,-1.2762487,47937.5,65,392
7.861,-2453210.8,-2500500.0,1298.7649,0.028229624,1.1175056,3.676607,0.2568712,-0.75941753,47289.25,65,392
7.862,-2456190.5,-2500500.0,1301.9385,0.028534815,1.1175056,3.676607,0.2568712,1.5918131,44309.5,65,393
7.863,-2453623.2,-2500500.0,1297.7671,0.028687418,1.1175056,3.676607,0.2568712,-0.5971381,46876.75,65,393
7.864,-2454933.0,-2500500.0,1294.7047,0.028687403,1.1175056,3.676607,0.2568712,-1.23393,45567.0,65,393
7.865,-2453594.8,-2500500.0,1311.3185,0.028687403,1.1175056,3.676607,0.2568712,-0.9147013,46905.25,65,393
7.866,-2453215.5,-2500500.0,1329.9858,0.028840005,1.1175056,3.676607,0.2568712,-1.1526238,47284.5,65,393
7.867,-2454468.0,-2500500.0,1309.5612,0.02960296,1.1175056,3.676607,0.2568712,-1.3915457,46032.0,65,393
7.868,-2454203.8,-2500500.0,1321.5057,0.029145181,1.1186795,3.6751285,0.25694293,-0.63545936,46296.25,65,393
7.869,-2453017.0,-2500500.0,1291.0823,0.029145181,1.1186795,3.6751285,0.25694293,-0.9533556,47483.0,65,393
7.87,-2453669.8,-2500500.0,1317.5001,0.02990815,1.1186795,3.6751285,0.25694293,-1.2732507,46830.25,65,393
7.871,-2452423.2,-2500500.0,1309.5703,0.028992593,1.1186795,3.6751285,0.25694293,-1.271585,48076.75,65,393
7.872,-2453547.8,-2500500.0,1314.982,0.029755548,1.1186795,3.6751285,0.25694293,-0.9933425,46952.25,65,393
7.873,-2452332.8,-2500500.0,1325.6389,0.029908136,1.1186795,3.6751285,0.25694293,-1.2332637,48167.25,65,393
7.874,-2454229.2,-2500500.0,1328.1342,0.029755548,1.1186795,3.6751285,0.25694293,-0.8353937,46270.75,65,393
7.875,-2452963.0,-2500500.0,1337.4381,0.030213326,1.1186795,3.6751285,0.25694293,-1.4335313,47537.0,65,393
7.876,-2453993.5,-2500500.0,1321.633,0.030213341,1.1186795,3.6751285,0.25694293,-1.1149688,46506.5,65,393
7.877,-2453468.2,-2500500.0,1317.2693,0.02990815,1.1186795,3.6751285,0.25694293,-1.0356612,47031.75,65,393
7.878,-2454570.8,-2500500.0,1344.7919,0.030060738,1.1186795,3.6751285,0.25694293,-0.7970725,45929.25,65,393
7.879,-2454459.2,-2500500.0,1338.609,0.030823693,1.1186795,3.6751285,0.25694293,-0.8760469,46040.75,65,393
7.88,-2453491.5,-2500500.0,1343.0254,0.030976295,1.1186795,3.6751285,0.25694293,-0.8760469,47008.5,65,393
7.881,-2453886.8,-2500500.0,1352.5487,0.030365929,1.1186795,3.6751285,0.25694293,-0.91603374,46613.25,65,393
7.882,-2454741.2,-2500500.0,1330.6382,0.029908136,1.1169971,3.6746607,0.25739214,-1.2749163,45758.75,65,394
7.883,-2454171.5,-2500500.0,1329.3522,0.028534815,1.1169971,3.6746607,0.25739214,-1.3938775,46328.5,65,394
7.884,-2455400.5,-2500500.0,1262.1637,0.028687403,1.1169971,3.6746607,0.25739214,-0.95668685,45099.5,65,394
7.885,-2453681.8,-2500500.0,1275.0168,0.027466655,1.1169971,3.6746607,0.25739214,-0.79607314,46818.25,65,394
7.886,-2454233.2,-2500500.0,1278.3865,0.02777186,1.1169971,3.6746607,0.25739214,-1.0356612,46266.75,65,394
7.887,-2453735.0,-2500500.0,1252.889,0.028229624,1.1169971,3.6746607,0.25739214,-1.4335313,46765.0,65,394
7.888,-2455756.8,-2500500.0,1273.583,0.027924448,1.1169971,3.6746607,0.25739214,-1.3945438,44743.25,65,394
7.889,-2454163.0,-2500500.0,1282.7739,0.028382212,1.1169971,3.6746607,0.25739214,-0.9956744,46337.0,65,394
7.89,-2454280.8,-2500500.0,1267.6245,0.028382227,1.1169971,3.6746607,0.25739214,-1.0359944,46219.25,65,394
7.891,-2453695.5,-2500500.0,1256.7615,0.028687403,1.1169971,3.6746607,0.25739214,-0.83672625,46804.5,65,394
7.892,-2453237.8,-2500500.0,1268.3726,0.028992578,1.1169971,3.6746607,0.25739214,-1.2759156,47262.25,65,394
7.893,-2452110.5,-2500500.0,1291.8477,0.029145181,1.1169971,3.6746607,0.25739214,-1.3152362,48389.5,65,394
7.894,-2454419.0,-2500500.0,1287.7863,0.029145181,1.1169971,3.6746607,0.25739214,-0.040986247,46081.0,65,394
7.895,-2454119.0,-2500500.0,1268.5709,0.028992593,1.1169971,3.6746607,0.25739214,-0.7584181,46381.0,65,394
7.896,-2453543.8,-2500500.0,1275.2927,0.02883999,1.112706,3.677959,0.25571698,-0.6367919,46956.25,65,394
7.897,-2453790.8,-2500500.0,1273.5201,0.029297784,1.112706,3.677959,0.25571698,-0.99467504,46709.25,65,394
7.898,-2453882.8,-2500500.0,1292.2478,0.02883999,1.112706,3.677959,0.25571698,-0.95602065,46617.25,65,394
7.899,-2454230.0,-2500500.0,1284.1155,0.029755548,1.112706,3.677959,0.25571698,-0.7557531,46270.0,65,394
